iteration,state,state_str,cost,is_valid,size,accepted,proposed_state,proposed_state_str,proposed_cost,best_state,best_state_str,best_cost,best_size,best_is_valid,method,seed,initialization,initial_state,initial_state_str,graph_name,run_id
0,"(1, 0, 0, 1, 0)",10010,-2,True,2,True,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 0)",10010,-2,2,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
1,"(1, 0, 0, 1, 0)",10010,-2,True,2,False,"(1, 0, 1, 1, 0)",10110,2,"(1, 0, 0, 1, 0)",10010,-2,2,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
2,"(1, 0, 0, 1, 0)",10010,-2,True,2,False,"(1, 0, 0, 0, 0)",10000,-1,"(1, 0, 0, 1, 0)",10010,-2,2,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
3,"(1, 0, 0, 1, 0)",10010,-2,True,2,False,"(1, 1, 0, 1, 0)",11010,7,"(1, 0, 0, 1, 0)",10010,-2,2,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
4,"(1, 0, 0, 1, 0)",10010,-2,True,2,False,"(1, 0, 0, 0, 0)",10000,-1,"(1, 0, 0, 1, 0)",10010,-2,2,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
5,"(1, 0, 0, 1, 0)",10010,-2,True,2,False,"(0, 0, 0, 1, 0)",00010,-1,"(1, 0, 0, 1, 0)",10010,-2,2,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
6,"(1, 0, 0, 1, 0)",10010,-2,True,2,False,"(0, 0, 0, 1, 0)",00010,-1,"(1, 0, 0, 1, 0)",10010,-2,2,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
7,"(1, 0, 0, 1, 1)",10011,-3,True,3,True,"(1, 0, 0, 1, 1)",10011,-3,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
8,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 1, 0, 1, 1)",11011,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
9,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 0, 1)",10001,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
10,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 0, 1)",10001,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
11,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
12,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(0, 0, 0, 1, 1)",00011,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
13,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 1, 0, 1, 1)",11011,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
14,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(0, 0, 0, 1, 1)",00011,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
15,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
16,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
17,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
18,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
19,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
20,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
21,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 1, 0, 1, 1)",11011,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
22,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
23,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 0, 1)",10001,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
24,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 0, 1)",10001,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
25,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
26,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(0, 0, 0, 1, 1)",00011,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
27,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 1, 0, 1, 1)",11011,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
28,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(0, 0, 0, 1, 1)",00011,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
29,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 1, 0, 1, 1)",11011,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
30,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
31,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
32,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(0, 0, 0, 1, 1)",00011,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
33,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 0, 1)",10001,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
34,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(0, 0, 0, 1, 1)",00011,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
35,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 1, 0, 1, 1)",11011,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
36,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
37,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
38,"(1, 0, 0, 1, 0)",10010,-2,True,2,True,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
39,"(1, 0, 0, 1, 0)",10010,-2,True,2,False,"(1, 0, 1, 1, 0)",10110,2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
40,"(1, 0, 0, 1, 1)",10011,-3,True,3,True,"(1, 0, 0, 1, 1)",10011,-3,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
41,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
42,"(1, 0, 0, 0, 1)",10001,-2,True,2,True,"(1, 0, 0, 0, 1)",10001,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
43,"(1, 0, 0, 0, 1)",10001,-2,True,2,False,"(1, 0, 1, 0, 1)",10101,7,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
44,"(1, 0, 0, 0, 1)",10001,-2,True,2,False,"(1, 0, 1, 0, 1)",10101,7,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
45,"(1, 0, 0, 0, 1)",10001,-2,True,2,False,"(1, 0, 0, 0, 0)",10000,-1,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
46,"(1, 0, 0, 1, 1)",10011,-3,True,3,True,"(1, 0, 0, 1, 1)",10011,-3,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
47,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 0, 1)",10001,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
48,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 1, 0, 1, 1)",11011,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
49,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
50,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2026,random,"(1, 0, 0, 1, 0)",10010,graph_5,0
0,"(1, 0, 0, 0, 0)",10000,-1,True,1,True,"(1, 0, 0, 0, 0)",10000,-1,"(1, 0, 0, 0, 0)",10000,-1,1,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
1,"(1, 0, 0, 0, 0)",10000,-1,True,1,False,"(0, 0, 0, 0, 0)",00000,0,"(1, 0, 0, 0, 0)",10000,-1,1,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
2,"(1, 0, 0, 0, 1)",10001,-2,True,2,True,"(1, 0, 0, 0, 1)",10001,-2,"(1, 0, 0, 0, 1)",10001,-2,2,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
3,"(1, 0, 0, 0, 1)",10001,-2,True,2,False,"(1, 0, 1, 0, 1)",10101,7,"(1, 0, 0, 0, 1)",10001,-2,2,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
4,"(1, 0, 0, 1, 1)",10011,-3,True,3,True,"(1, 0, 0, 1, 1)",10011,-3,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
5,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 1, 0, 1, 1)",11011,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
6,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
7,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
8,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
9,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 1, 0, 1, 1)",11011,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
10,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
11,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
12,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
13,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(0, 0, 0, 1, 1)",00011,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
14,"(1, 0, 0, 1, 0)",10010,-2,True,2,True,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
15,"(1, 0, 0, 1, 1)",10011,-3,True,3,True,"(1, 0, 0, 1, 1)",10011,-3,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
16,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
17,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(0, 0, 0, 1, 1)",00011,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
18,"(1, 0, 0, 1, 0)",10010,-2,True,2,True,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
19,"(1, 0, 0, 1, 0)",10010,-2,True,2,False,"(1, 1, 0, 1, 0)",11010,7,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
20,"(1, 0, 0, 1, 1)",10011,-3,True,3,True,"(1, 0, 0, 1, 1)",10011,-3,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
21,"(1, 0, 0, 1, 0)",10010,-2,True,2,True,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
22,"(1, 0, 0, 0, 0)",10000,-1,True,1,True,"(1, 0, 0, 0, 0)",10000,-1,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
23,"(1, 0, 0, 1, 0)",10010,-2,True,2,True,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
24,"(1, 0, 0, 1, 0)",10010,-2,True,2,False,"(1, 1, 0, 1, 0)",11010,7,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
25,"(1, 0, 0, 1, 0)",10010,-2,True,2,False,"(1, 0, 0, 0, 0)",10000,-1,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
26,"(1, 0, 0, 1, 1)",10011,-3,True,3,True,"(1, 0, 0, 1, 1)",10011,-3,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
27,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(0, 0, 0, 1, 1)",00011,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
28,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(0, 0, 0, 1, 1)",00011,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
29,"(1, 0, 0, 0, 1)",10001,-2,True,2,True,"(1, 0, 0, 0, 1)",10001,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
30,"(1, 0, 0, 0, 1)",10001,-2,True,2,False,"(1, 0, 1, 0, 1)",10101,7,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
31,"(0, 0, 0, 0, 1)",00001,-1,True,1,True,"(0, 0, 0, 0, 1)",00001,-1,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
32,"(0, 0, 0, 1, 1)",00011,-2,True,2,True,"(0, 0, 0, 1, 1)",00011,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
33,"(0, 0, 0, 1, 1)",00011,-2,True,2,False,"(0, 0, 0, 0, 1)",00001,-1,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
34,"(1, 0, 0, 1, 1)",10011,-3,True,3,True,"(1, 0, 0, 1, 1)",10011,-3,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
35,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 0, 1)",10001,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
36,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
37,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 0, 1)",10001,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
38,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(0, 0, 0, 1, 1)",00011,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
39,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
40,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
41,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 1, 0, 1, 1)",11011,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
42,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
43,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 0, 1)",10001,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
44,"(1, 0, 0, 0, 1)",10001,-2,True,2,True,"(1, 0, 0, 0, 1)",10001,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
45,"(1, 0, 0, 0, 1)",10001,-2,True,2,False,"(0, 0, 0, 0, 1)",00001,-1,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
46,"(1, 0, 0, 1, 1)",10011,-3,True,3,True,"(1, 0, 0, 1, 1)",10011,-3,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
47,"(1, 0, 0, 0, 1)",10001,-2,True,2,True,"(1, 0, 0, 0, 1)",10001,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
48,"(1, 0, 0, 0, 1)",10001,-2,True,2,False,"(1, 1, 0, 0, 1)",11001,2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
49,"(1, 0, 0, 0, 1)",10001,-2,True,2,False,"(1, 0, 0, 0, 0)",10000,-1,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
50,"(1, 0, 0, 0, 1)",10001,-2,True,2,False,"(1, 0, 0, 0, 0)",10000,-1,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2027,random,"(1, 0, 0, 0, 0)",10000,graph_5,1
0,"(1, 0, 0, 1, 0)",10010,-2,True,2,True,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 0)",10010,-2,2,True,classical_random,2028,random,"(1, 0, 0, 1, 0)",10010,graph_5,2
1,"(1, 0, 0, 1, 0)",10010,-2,True,2,False,"(1, 0, 0, 0, 0)",10000,-1,"(1, 0, 0, 1, 0)",10010,-2,2,True,classical_random,2028,random,"(1, 0, 0, 1, 0)",10010,graph_5,2
2,"(1, 0, 0, 1, 1)",10011,-3,True,3,True,"(1, 0, 0, 1, 1)",10011,-3,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2028,random,"(1, 0, 0, 1, 0)",10010,graph_5,2
3,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2028,random,"(1, 0, 0, 1, 0)",10010,graph_5,2
4,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 1, 1, 1)",10111,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2028,random,"(1, 0, 0, 1, 0)",10010,graph_5,2
5,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2028,random,"(1, 0, 0, 1, 0)",10010,graph_5,2
6,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 1, 0, 1, 1)",11011,6,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2028,random,"(1, 0, 0, 1, 0)",10010,graph_5,2
7,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(0, 0, 0, 1, 1)",00011,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2028,random,"(1, 0, 0, 1, 0)",10010,graph_5,2
8,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(0, 0, 0, 1, 1)",00011,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2028,random,"(1, 0, 0, 1, 0)",10010,graph_5,2
9,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2028,random,"(1, 0, 0, 1, 0)",10010,graph_5,2
10,"(1, 0, 0, 1, 1)",10011,-3,True,3,False,"(1, 0, 0, 1, 0)",10010,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2028,random,"(1, 0, 0, 1, 0)",10010,graph_5,2
11,"(0, 0, 0, 1, 1)",00011,-2,True,2,True,"(0, 0, 0, 1, 1)",00011,-2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2028,random,"(1, 0, 0, 1, 0)",10010,graph_5,2
12,"(0, 0, 0, 1, 1)",00011,-2,True,2,False,"(0, 1, 0, 1, 1)",01011,2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2028,random,"(1, 0, 0, 1, 0)",10010,graph_5,2
13,"(0, 0, 0, 1, 1)",00011,-2,True,2,False,"(0, 1, 0, 1, 1)",01011,2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2028,random,"(1, 0, 0, 1, 0)",10010,graph_5,2
14,"(0, 0, 0, 1, 1)",00011,-2,True,2,False,"(0, 1, 0, 1, 1)",01011,2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2028,random,"(1, 0, 0, 1, 0)",10010,graph_5,2
15,"(0, 0, 0, 1, 1)",00011,-2,True,2,False,"(0, 1, 0, 1, 1)",01011,2,"(1, 0, 0, 1, 1)",10011,-3,3,True,classical_random,2028,random,"(1, 0, 0, 1, 0)",10010,graph_5,2
